text,author_id,created_at,id,edit_history_tweet_ids,public_metrics.retweet_count_tweets,public_metrics.reply_count_tweets,public_metrics.like_count_tweets,public_metrics.quote_count_tweets,public_metrics.bookmark_count_tweets,public_metrics.impression_count_tweets,note_tweet.entities.hashtags_tweets,note_tweet.entities.urls_tweets,note_tweet.entities.cashtags,note_tweet.entities.mentions_tweets,note_tweet.text_tweets,referenced_tweet_id,tweet_url,tweet_id,referenced_author_id,public_metrics.retweet_count_inc,public_metrics.reply_count_inc,public_metrics.like_count_inc,public_metrics.quote_count_inc,public_metrics.bookmark_count_inc,public_metrics.impression_count_inc,note_tweet.entities.mentions_inc,note_tweet.text_inc,note_tweet.entities.hashtags_inc,note_tweet.entities.urls_inc,author_name,author_username,referenced_author_created_at,referenced_author_description,referenced_username,referenced_author_name,category,score,reasoning
"RT @DanielChapo_mz: @stoolpresidente Thank you for you help with our launch of Mozambique`s national crypto 🇲🇿

Official launch will be soo…",1819708826020716544,2025-03-18T20:32:52.000Z,1902095885083013211,['1902095885083013211'],238,0,0,0,0,0,,,,,,1902066007960916429,https://x.com/x/status/1902095885083013211,1902066007960916429,706925473,238.0,231.0,233.0,0.0,0.0,11096.0,,,,,🅼🆈🅻🍒,https://x.com/EaSyamila,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Crypto Launch,6,"The tweet mentions the launch of a national cryptocurrency in Mozambique, which implies a blockchain-related initiative. The score reflects the mention of cryptocurrency (+2 for blockchain) and the context of a launch (+2 for startup), but it is not explicitly stated as a startup or company."
"RT @DanielChapo_mz: @stoolpresidente Thank you for you help with our launch of Mozambique`s national crypto 🇲🇿

Official launch will be soo…",1819708826020716544,2025-03-18T20:32:52.000Z,1902095885083013211,['1902095885083013211'],238,0,0,0,0,0,,,,,,1902066007960916429,https://x.com/x/status/1902095885083013211,1902066007960916429,706925473,238.0,231.0,233.0,0.0,0.0,11096.0,,,,,🅼🆈🅻🍒,https://x.com/EaSyamila,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Crypto Launch,6,"The tweet scores +4 for mentioning the launch of a national cryptocurrency in Mozambique, which implies a blockchain-related initiative. The category 'Crypto Launch' reflects the tweet's focus on the introduction of a new cryptocurrency."
"RT @DanielChapo_mz: @stoolpresidente Thank you for you help with our launch of Mozambique`s national crypto 🇲🇿

Official launch will be soo…",1819708826020716544,2025-03-18T20:32:52.000Z,1902095885083013211,['1902095885083013211'],238,0,0,0,0,0,,,,,,1902066007960916429,https://x.com/x/status/1902095885083013211,1902066007960916429,706925473,238.0,231.0,233.0,0.0,0.0,11096.0,,,,,🅼🆈🅻🍒,https://x.com/EaSyamila,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Crypto Launch,6,"The tweet mentions the launch of a national cryptocurrency in Mozambique, which is related to blockchain technology. The score reflects the mention of a crypto launch but not a specific startup or company."
"RT @DanielChapo_mz: @stoolpresidente Thank you for you help with our launch of Mozambique`s national crypto 🇲🇿

Official launch will be soo…",1819708826020716544,2025-03-18T20:32:52.000Z,1902095885083013211,['1902095885083013211'],238,0,0,0,0,0,,,,,,1902066007960916429,https://x.com/x/status/1902095885083013211,1902066007960916429,706925473,238.0,231.0,233.0,0.0,0.0,11096.0,,,,,🅼🆈🅻🍒,https://x.com/EaSyamila,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Crypto Launch,6,"The tweet mentions the launch of a national crypto in Mozambique, which implies a blockchain-related initiative. The score is adjusted to 6 due to the mention of a crypto launch, but no specific startup or company name is mentioned."
"RT @DanielChapo_mz: @stoolpresidente Thank you for you help with our launch of Mozambique`s national crypto 🇲🇿

Official launch will be soo…",1819708826020716544,2025-03-18T20:32:52.000Z,1902095885083013211,['1902095885083013211'],238,0,0,0,0,0,,,,,,1902066007960916429,https://x.com/x/status/1902095885083013211,1902066007960916429,706925473,238.0,231.0,233.0,0.0,0.0,11096.0,,,,,🅼🆈🅻🍒,https://x.com/EaSyamila,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Crypto Launch,6,"The tweet mentions the launch of a national cryptocurrency in Mozambique, which is relevant to blockchain technology. The score is adjusted to 6 due to the mention of cryptocurrency and a national launch, though it does not explicitly mention a startup or company."
"RT @DanielChapo_mz: @stoolpresidente Thank you for you help with our launch of Mozambique`s national crypto 🇲🇿

Official launch will be soo…",1819708826020716544,2025-03-18T20:32:52.000Z,1902095885083013211,['1902095885083013211'],238,0,0,0,0,0,,,,,,1902066007960916429,https://x.com/x/status/1902095885083013211,1902066007960916429,706925473,238.0,231.0,233.0,0.0,0.0,11096.0,,,,,🅼🆈🅻🍒,https://x.com/EaSyamila,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Crypto Launch,6,"The tweet mentions the launch of a national cryptocurrency in Mozambique, which is relevant to blockchain technology. The score is adjusted to 6 due to the mention of a crypto launch, though it does not explicitly mention a startup or company."
"RT @DanielChapo_mz: @AltcoinGordon Appreciation to everyone who supported the Mozambique Token launch! 🇲🇿 

Launch will be on #solana block…",1894200647979077633,2025-03-18T20:32:39.000Z,1902095830229905732,['1902095830229905732'],200,0,0,0,0,0,,,,,,1902069664827765172,https://x.com/x/status/1902095830229905732,1902069664827765172,706925473,200.0,205.0,190.0,0.0,1.0,894.0,,,,,Sang Juara,https://x.com/SangJuara25,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Blockchain Startup,8,"The tweet refers to the 'Mozambique Token launch' on the Solana blockchain, indicating a blockchain startup or company, which justifies the category and a score of 4 for being a blockchain startup. An additional 4 points were added due to the mention of both a startup and blockchain technology."
"RT @DanielChapo_mz: @AltcoinGordon Appreciation to everyone who supported the Mozambique Token launch! 🇲🇿 

Launch will be on #solana block…",1894200647979077633,2025-03-18T20:32:39.000Z,1902095830229905732,['1902095830229905732'],200,0,0,0,0,0,,,,,,1902069664827765172,https://x.com/x/status/1902095830229905732,1902069664827765172,706925473,200.0,205.0,190.0,0.0,1.0,894.0,,,,,Sang Juara,https://x.com/SangJuara25,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Blockchain,6,"The tweet mentions a token launch on Solana, earning +2 for mentioning blockchain. No specific startup is named, but the context implies a new project, which slightly increases the score. The category is 'Blockchain' due to the focus on the Solana blockchain and token launch."
"RT @DanielChapo_mz: @AltcoinGordon Appreciation to everyone who supported the Mozambique Token launch! 🇲🇿 

Launch will be on #solana block…",1894200647979077633,2025-03-18T20:32:39.000Z,1902095830229905732,['1902095830229905732'],200,0,0,0,0,0,,,,,,1902069664827765172,https://x.com/x/status/1902095830229905732,1902069664827765172,706925473,200.0,205.0,190.0,0.0,1.0,894.0,,,,,Sang Juara,https://x.com/SangJuara25,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Blockchain Launch,8,The tweet scores +4 for referring to the 'Mozambique Token' as a blockchain project and +2 for mentioning '#solana' as the blockchain platform. The category reflects the launch of a token on a blockchain.
"RT @DanielChapo_mz: @AltcoinGordon Appreciation to everyone who supported the Mozambique Token launch! 🇲🇿 

Launch will be on #solana block…",1894200647979077633,2025-03-18T20:32:39.000Z,1902095830229905732,['1902095830229905732'],200,0,0,0,0,0,,,,,,1902069664827765172,https://x.com/x/status/1902095830229905732,1902069664827765172,706925473,200.0,205.0,190.0,0.0,1.0,894.0,,,,,Sang Juara,https://x.com/SangJuara25,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Blockchain Launch,8,"The tweet scores +4 for mentioning a blockchain startup, 'Mozambique Token', and +2 for referencing 'Solana', a blockchain platform. The score reflects the direct mention of a token launch on a specific blockchain."
"RT @DanielChapo_mz: @AltcoinGordon Appreciation to everyone who supported the Mozambique Token launch! 🇲🇿 

Launch will be on #solana block…",1894200647979077633,2025-03-18T20:32:39.000Z,1902095830229905732,['1902095830229905732'],200,0,0,0,0,0,,,,,,1902069664827765172,https://x.com/x/status/1902095830229905732,1902069664827765172,706925473,200.0,205.0,190.0,0.0,1.0,894.0,,,,,Sang Juara,https://x.com/SangJuara25,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Blockchain,6,"The tweet mentions the launch of a token on Solana, which adds +2 for mentioning blockchain. Although it hints at a startup with the token launch, it doesn't explicitly name a startup or company, so no additional points for that. The score reflects the clear blockchain context."
"RT @DanielChapo_mz: @AltcoinGordon Appreciation to everyone who supported the Mozambique Token launch! 🇲🇿 

Launch will be on #solana block…",1894200647979077633,2025-03-18T20:32:39.000Z,1902095830229905732,['1902095830229905732'],200,0,0,0,0,0,,,,,,1902069664827765172,https://x.com/x/status/1902095830229905732,1902069664827765172,706925473,200.0,205.0,190.0,0.0,1.0,894.0,,,,,Sang Juara,https://x.com/SangJuara25,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Blockchain Launch,8,"The tweet scores 4 for mentioning a token launch on Solana, a blockchain platform, and an additional 4 for the context of launching a new token which implies a startup or company initiative. The category reflects the launch of a token on a blockchain."
"RT @DanielChapo_mz: @AltcoinGordon Appreciation to everyone who supported the Mozambique Token launch! 🇲🇿 

Launch will be on #solana block…",2248867435,2025-03-18T20:32:16.000Z,1902095734159380901,['1902095734159380901'],200,0,0,0,0,0,,,,,,1902069664827765172,https://x.com/x/status/1902095734159380901,1902069664827765172,706925473,200.0,205.0,190.0,0.0,1.0,894.0,,,,,최한별,https://x.com/vexrns,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Blockchain Startup,8,"The tweet mentions the launch of 'Mozambique Token' on the Solana blockchain, which indicates a blockchain startup. The score is adjusted to 8 due to the explicit mention of a token launch on a specific blockchain."
"RT @DanielChapo_mz: @AltcoinGordon Appreciation to everyone who supported the Mozambique Token launch! 🇲🇿 

Launch will be on #solana block…",2248867435,2025-03-18T20:32:16.000Z,1902095734159380901,['1902095734159380901'],200,0,0,0,0,0,,,,,,1902069664827765172,https://x.com/x/status/1902095734159380901,1902069664827765172,706925473,200.0,205.0,190.0,0.0,1.0,894.0,,,,,최한별,https://x.com/vexrns,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Blockchain Startup,8,"The tweet mentions the launch of 'Mozambique Token' on the Solana blockchain, indicating it's a blockchain startup. The score reflects the mention of a blockchain startup and the specific platform, Solana."
"RT @DanielChapo_mz: @AltcoinGordon Appreciation to everyone who supported the Mozambique Token launch! 🇲🇿 

Launch will be on #solana block…",2248867435,2025-03-18T20:32:16.000Z,1902095734159380901,['1902095734159380901'],200,0,0,0,0,0,,,,,,1902069664827765172,https://x.com/x/status/1902095734159380901,1902069664827765172,706925473,200.0,205.0,190.0,0.0,1.0,894.0,,,,,최한별,https://x.com/vexrns,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Blockchain,6,"The tweet mentions the launch of a token on the Solana blockchain, which adds +2 for mentioning blockchain. The reference to 'Mozambique Token' suggests a project but not explicitly a startup, hence no additional points for a startup. The score reflects the blockchain context without clear startup mention."
"RT @DanielChapo_mz: @AltcoinGordon Appreciation to everyone who supported the Mozambique Token launch! 🇲🇿 

Launch will be on #solana block…",2248867435,2025-03-18T20:32:16.000Z,1902095734159380901,['1902095734159380901'],200,0,0,0,0,0,,,,,,1902069664827765172,https://x.com/x/status/1902095734159380901,1902069664827765172,706925473,200.0,205.0,190.0,0.0,1.0,894.0,,,,,최한별,https://x.com/vexrns,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Blockchain Launch,6,"The tweet mentions the launch of Mozambique Token on Solana, earning points for mentioning blockchain and a specific blockchain platform. The score reflects the relevance to blockchain startups and launches."
"RT @DanielChapo_mz: @AltcoinGordon Appreciation to everyone who supported the Mozambique Token launch! 🇲🇿 

Launch will be on #solana block…",2248867435,2025-03-18T20:32:16.000Z,1902095734159380901,['1902095734159380901'],200,0,0,0,0,0,,,,,,1902069664827765172,https://x.com/x/status/1902095734159380901,1902069664827765172,706925473,200.0,205.0,190.0,0.0,1.0,894.0,,,,,최한별,https://x.com/vexrns,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Blockchain Startup,8,"The tweet mentions the launch of Mozambique Token on the Solana blockchain, which qualifies it as a blockchain startup. The score reflects the mention of a blockchain startup and the specific platform, Solana."
"RT @DanielChapo_mz: @AltcoinGordon Appreciation to everyone who supported the Mozambique Token launch! 🇲🇿 

Launch will be on #solana block…",2248867435,2025-03-18T20:32:16.000Z,1902095734159380901,['1902095734159380901'],200,0,0,0,0,0,,,,,,1902069664827765172,https://x.com/x/status/1902095734159380901,1902069664827765172,706925473,200.0,205.0,190.0,0.0,1.0,894.0,,,,,최한별,https://x.com/vexrns,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Blockchain,8,"The tweet mentions the launch of a token on the Solana blockchain, which justifies a score of 2 for mentioning blockchain and an additional 4 for referring to a blockchain-related launch. The category 'Blockchain' is appropriate as the focus is on the token launch on a blockchain platform."
"RT @DanielChapo_mz: @stoolpresidente Thank you for your help with launch of Mozambique`s national crypto 🇲🇿

Launch will be soon, join us n…",2248867435,2025-03-18T20:32:36.000Z,1902095818129338864,['1902095818129338864'],191,0,0,0,0,0,,,,,,1902071844578160640,https://x.com/x/status/1902095818129338864,1902071844578160640,706925473,191.0,195.0,182.0,0.0,1.0,9710.0,,,,,최한별,https://x.com/vexrns,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Crypto Launch,6,"The tweet mentions the launch of a national cryptocurrency in Mozambique, which implies a blockchain-related initiative. The score reflects the mention of cryptocurrency and the upcoming launch, though it does not explicitly mention a startup or company."
"RT @DanielChapo_mz: @stoolpresidente Thank you for your help with launch of Mozambique`s national crypto 🇲🇿

Launch will be soon, join us n…",2248867435,2025-03-18T20:32:36.000Z,1902095818129338864,['1902095818129338864'],191,0,0,0,0,0,,,,,,1902071844578160640,https://x.com/x/status/1902095818129338864,1902071844578160640,706925473,191.0,195.0,182.0,0.0,1.0,9710.0,,,,,최한별,https://x.com/vexrns,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Crypto Launch,6,"The tweet scores +2 for mentioning a national cryptocurrency and +4 for indicating an upcoming launch, suggesting a new blockchain or crypto initiative. The category 'Crypto Launch' reflects the tweet's focus on the launch of Mozambique's national cryptocurrency."
